user_id,email,mobile,password,role,name,is_active
643,farmer552@krishi.com,9624409602,Farmer@123,FARMER,Ankush Pawar,True
644,farmer553@krishi.com,9801269836,Farmer@123,FARMER,Mahadevi Patil,True
645,farmer554@krishi.com,9158404077,Farmer@123,FARMER,Mahadevi Pawar,True
646,farmer555@krishi.com,9481138162,Farmer@123,FARMER,Shriram Patil,True
647,farmer556@krishi.com,9661662279,Farmer@123,FARMER,Shriram Pawar,True
648,farmer557@krishi.com,9340796230,Farmer@123,FARMER,Avinash Pawar,True
649,farmer558@krishi.com,9423362703,Farmer@123,FARMER,Sunita Wagh,True
650,farmer559@krishi.com,9319241302,Farmer@123,FARMER,Shriram Pawar,True
651,farmer560@krishi.com,9989564714,Farmer@123,FARMER,Avinash Wagh,True
652,farmer561@krishi.com,9244685314,Farmer@123,FARMER,Mahadevi Wagh,True
653,farmer562@krishi.com,9859642939,Farmer@123,FARMER,Ankush Kadam,True
654,farmer563@krishi.com,9202869486,Farmer@123,FARMER,Mahadevi Jadhav,True
655,farmer564@krishi.com,9255361448,Farmer@123,FARMER,Rohini Jadhav,True
656,farmer565@krishi.com,9939833754,Farmer@123,FARMER,Shriram Kadam,True
657,farmer566@krishi.com,9971417216,Farmer@123,FARMER,Shriram Patil,True
658,farmer567@krishi.com,9160269731,Farmer@123,FARMER,Arif Pawar,True
659,farmer568@krishi.com,9476166874,Farmer@123,FARMER,Sunita Jadhav,True
660,farmer569@krishi.com,9721130116,Farmer@123,FARMER,Avinash Pawar,True
661,farmer570@krishi.com,9655749968,Farmer@123,FARMER,Arif Kadam,True
662,farmer571@krishi.com,9366821641,Farmer@123,FARMER,Ankush Patil,True
663,farmer572@krishi.com,9147246775,Farmer@123,FARMER,Mahadevi Pawar,True
664,farmer573@krishi.com,9127085399,Farmer@123,FARMER,Avinash Wagh,True
665,farmer574@krishi.com,9355194939,Farmer@123,FARMER,Ankush Patil,True
666,farmer575@krishi.com,9936307703,Farmer@123,FARMER,Mahadevi Patil,True
667,farmer576@krishi.com,9757816750,Farmer@123,FARMER,Sunita Jadhav,True
668,farmer577@krishi.com,9311804350,Farmer@123,FARMER,Ankush Kadam,True
669,farmer578@krishi.com,9314231104,Farmer@123,FARMER,Sunita Pawar,True
670,farmer579@krishi.com,9790087089,Farmer@123,FARMER,Sunita Jadhav,True
671,farmer580@krishi.com,9788880505,Farmer@123,FARMER,Avinash Pawar,True
672,farmer581@krishi.com,9287517708,Farmer@123,FARMER,Sunita Shaikh,True
673,farmer582@krishi.com,9168469496,Farmer@123,FARMER,Shriram Jadhav,True
674,farmer583@krishi.com,9152066569,Farmer@123,FARMER,Arif Kadam,True
675,farmer584@krishi.com,9868153415,Farmer@123,FARMER,Sunita Patil,True
676,farmer585@krishi.com,9502823628,Farmer@123,FARMER,Rohini Kadam,True
677,farmer586@krishi.com,9900138925,Farmer@123,FARMER,Avinash Patil,True
678,farmer587@krishi.com,9896453305,Farmer@123,FARMER,Arif Kadam,True
679,farmer588@krishi.com,9288325439,Farmer@123,FARMER,Ankush Patil,True
680,farmer589@krishi.com,9380704830,Farmer@123,FARMER,Ankush Jadhav,True
681,farmer590@krishi.com,9141680045,Farmer@123,FARMER,Mahadevi Shaikh,True
682,farmer591@krishi.com,9904934916,Farmer@123,FARMER,Arif Shaikh,True
683,farmer592@krishi.com,9864165121,Farmer@123,FARMER,Mahadevi Shaikh,True
684,farmer593@krishi.com,9782755852,Farmer@123,FARMER,Sunita Jadhav,True
685,farmer594@krishi.com,9568208042,Farmer@123,FARMER,Arif Pawar,True
686,farmer595@krishi.com,9384859676,Farmer@123,FARMER,Shriram Jadhav,True
687,farmer596@krishi.com,9332997178,Farmer@123,FARMER,Mahadevi Pawar,True
688,farmer597@krishi.com,9116350625,Farmer@123,FARMER,Ankush Shaikh,True
689,farmer598@krishi.com,9353520421,Farmer@123,FARMER,Rohini Jadhav,True
690,farmer599@krishi.com,9317729480,Farmer@123,FARMER,Ankush Jadhav,True
691,farmer600@krishi.com,9450975493,Farmer@123,FARMER,Ankush Kadam,True
692,farmer601@krishi.com,9452781877,Farmer@123,FARMER,Sunita Wagh,True
693,farmer602@krishi.com,9507430190,Farmer@123,FARMER,Rohini Jadhav,True
694,farmer603@krishi.com,9843934457,Farmer@123,FARMER,Arif Pawar,True
695,farmer604@krishi.com,9604114208,Farmer@123,FARMER,Avinash Pawar,True
696,farmer605@krishi.com,9849061853,Farmer@123,FARMER,Mahadevi Patil,True
697,farmer606@krishi.com,9569454965,Farmer@123,FARMER,Arif Wagh,True
698,farmer607@krishi.com,9712398422,Farmer@123,FARMER,Shriram Wagh,True
699,farmer608@krishi.com,9520437628,Farmer@123,FARMER,Sunita Pawar,True
700,farmer609@krishi.com,9183539632,Farmer@123,FARMER,Sunita Wagh,True
701,farmer610@krishi.com,9255257615,Farmer@123,FARMER,Mahadevi Patil,True
702,farmer611@krishi.com,9220144240,Farmer@123,FARMER,Mahadevi Pawar,True
703,farmer612@krishi.com,9273743507,Farmer@123,FARMER,Shriram Wagh,True
704,farmer613@krishi.com,9852413648,Farmer@123,FARMER,Mahadevi Patil,True
705,farmer614@krishi.com,9144720749,Farmer@123,FARMER,Ankush Jadhav,True
706,farmer615@krishi.com,9791000889,Farmer@123,FARMER,Arif Patil,True
707,farmer616@krishi.com,9848406346,Farmer@123,FARMER,Mahadevi Jadhav,True
708,farmer617@krishi.com,9150132009,Farmer@123,FARMER,Mahadevi Pawar,True
709,farmer618@krishi.com,9917942853,Farmer@123,FARMER,Shriram Wagh,True
710,farmer619@krishi.com,9977850109,Farmer@123,FARMER,Rohini Pawar,True
711,farmer620@krishi.com,9813140084,Farmer@123,FARMER,Mahadevi Jadhav,True
712,farmer621@krishi.com,9512147928,Farmer@123,FARMER,Mahadevi Wagh,True
713,farmer622@krishi.com,9320893832,Farmer@123,FARMER,Ankush Patil,True
714,farmer623@krishi.com,9136357573,Farmer@123,FARMER,Mahadevi Jadhav,True
715,farmer624@krishi.com,9193919888,Farmer@123,FARMER,Rohini Jadhav,True
716,farmer625@krishi.com,9778883170,Farmer@123,FARMER,Shriram Kadam,True
717,farmer626@krishi.com,9207242210,Farmer@123,FARMER,Ankush Patil,True
718,farmer627@krishi.com,9950368404,Farmer@123,FARMER,Rohini Jadhav,True
719,farmer628@krishi.com,9320110025,Farmer@123,FARMER,Shriram Shaikh,True
720,farmer629@krishi.com,9461331100,Farmer@123,FARMER,Avinash Shaikh,True
721,farmer630@krishi.com,9122461027,Farmer@123,FARMER,Shriram Shaikh,True
722,farmer631@krishi.com,9403432167,Farmer@123,FARMER,Mahadevi Jadhav,True
723,farmer632@krishi.com,9915884849,Farmer@123,FARMER,Shriram Shaikh,True
724,farmer633@krishi.com,9925962472,Farmer@123,FARMER,Sunita Pawar,True
725,farmer634@krishi.com,9611189985,Farmer@123,FARMER,Rohini Shaikh,True
726,farmer635@krishi.com,9763868645,Farmer@123,FARMER,Arif Patil,True
727,farmer636@krishi.com,9947242276,Farmer@123,FARMER,Avinash Patil,True
728,farmer637@krishi.com,9568634172,Farmer@123,FARMER,Sunita Patil,True
729,farmer638@krishi.com,9472353978,Farmer@123,FARMER,Avinash Jadhav,True
730,farmer639@krishi.com,9151665340,Farmer@123,FARMER,Sunita Pawar,True
731,farmer640@krishi.com,9332544835,Farmer@123,FARMER,Arif Patil,True
732,farmer641@krishi.com,9716908606,Farmer@123,FARMER,Rohini Shaikh,True
733,farmer642@krishi.com,9282934745,Farmer@123,FARMER,Avinash Patil,True
734,farmer643@krishi.com,9662163695,Farmer@123,FARMER,Ankush Shaikh,True
735,farmer644@krishi.com,9918385637,Farmer@123,FARMER,Rohini Patil,True
736,farmer645@krishi.com,9104683308,Farmer@123,FARMER,Shriram Kadam,True
737,farmer646@krishi.com,9202745291,Farmer@123,FARMER,Avinash Jadhav,True
738,farmer647@krishi.com,9955527311,Farmer@123,FARMER,Rohini Wagh,True
739,farmer648@krishi.com,9631053022,Farmer@123,FARMER,Sunita Shaikh,True
740,farmer649@krishi.com,9993176931,Farmer@123,FARMER,Sunita Shaikh,True
741,farmer650@krishi.com,9720630711,Farmer@123,FARMER,Ankush Shaikh,True
742,farmer651@krishi.com,9975358301,Farmer@123,FARMER,Ankush Jadhav,True
743,farmer652@krishi.com,9348600817,Farmer@123,FARMER,Avinash Wagh,True
744,farmer653@krishi.com,9218029179,Farmer@123,FARMER,Arif Patil,True
745,farmer654@krishi.com,9626446711,Farmer@123,FARMER,Rohini Jadhav,True
746,farmer655@krishi.com,9702642583,Farmer@123,FARMER,Rohini Patil,True
747,farmer656@krishi.com,9774237069,Farmer@123,FARMER,Shriram Shaikh,True
748,farmer657@krishi.com,9202164888,Farmer@123,FARMER,Avinash Kadam,True
749,farmer658@krishi.com,9900173563,Farmer@123,FARMER,Mahadevi Kadam,True
750,farmer659@krishi.com,9793489778,Farmer@123,FARMER,Mahadevi Shaikh,True
751,farmer660@krishi.com,9321316208,Farmer@123,FARMER,Shriram Shaikh,True
752,farmer661@krishi.com,9559626840,Farmer@123,FARMER,Sunita Pawar,True
753,farmer662@krishi.com,9283722356,Farmer@123,FARMER,Avinash Jadhav,True
754,farmer663@krishi.com,9350799859,Farmer@123,FARMER,Avinash Wagh,True
755,farmer664@krishi.com,9670741655,Farmer@123,FARMER,Sunita Jadhav,True
756,farmer665@krishi.com,9908516227,Farmer@123,FARMER,Sunita Jadhav,True
757,farmer666@krishi.com,9136382785,Farmer@123,FARMER,Shriram Pawar,True
758,farmer667@krishi.com,9450748727,Farmer@123,FARMER,Sunita Wagh,True
759,farmer668@krishi.com,9583513002,Farmer@123,FARMER,Arif Pawar,True
760,farmer669@krishi.com,9896702749,Farmer@123,FARMER,Shriram Wagh,True
761,farmer670@krishi.com,9597311188,Farmer@123,FARMER,Avinash Jadhav,True
762,farmer671@krishi.com,9930469708,Farmer@123,FARMER,Shriram Pawar,True
763,farmer672@krishi.com,9348060625,Farmer@123,FARMER,Ankush Shaikh,True
764,farmer673@krishi.com,9596088021,Farmer@123,FARMER,Arif Jadhav,True
765,farmer674@krishi.com,9355486571,Farmer@123,FARMER,Sunita Wagh,True
766,farmer675@krishi.com,9387207453,Farmer@123,FARMER,Shriram Jadhav,True
767,farmer676@krishi.com,9987473445,Farmer@123,FARMER,Rohini Pawar,True
768,farmer677@krishi.com,9265994401,Farmer@123,FARMER,Arif Wagh,True
769,farmer678@krishi.com,9365838109,Farmer@123,FARMER,Arif Shaikh,True
770,farmer679@krishi.com,9747353685,Farmer@123,FARMER,Sunita Shaikh,True
771,farmer680@krishi.com,9272791213,Farmer@123,FARMER,Ankush Shaikh,True
772,farmer681@krishi.com,9303230777,Farmer@123,FARMER,Shriram Jadhav,True
773,farmer682@krishi.com,9209313973,Farmer@123,FARMER,Ankush Jadhav,True
774,farmer683@krishi.com,9209132960,Farmer@123,FARMER,Ankush Kadam,True
775,farmer684@krishi.com,9262092165,Farmer@123,FARMER,Ankush Shaikh,True
776,farmer685@krishi.com,9887366929,Farmer@123,FARMER,Shriram Kadam,True
777,farmer686@krishi.com,9394012584,Farmer@123,FARMER,Ankush Patil,True
778,farmer687@krishi.com,9785026733,Farmer@123,FARMER,Mahadevi Shaikh,True
779,farmer688@krishi.com,9321667518,Farmer@123,FARMER,Avinash Kadam,True
780,farmer689@krishi.com,9136433787,Farmer@123,FARMER,Mahadevi Kadam,True
781,farmer690@krishi.com,9949334392,Farmer@123,FARMER,Avinash Jadhav,True
782,farmer691@krishi.com,9338856204,Farmer@123,FARMER,Sunita Jadhav,True
783,farmer692@krishi.com,9418056583,Farmer@123,FARMER,Avinash Patil,True
784,farmer693@krishi.com,9252270047,Farmer@123,FARMER,Shriram Pawar,True
785,farmer694@krishi.com,9892679582,Farmer@123,FARMER,Avinash Patil,True
786,farmer695@krishi.com,9895584484,Farmer@123,FARMER,Ankush Kadam,True
787,farmer696@krishi.com,9852866877,Farmer@123,FARMER,Sunita Pawar,True
788,farmer697@krishi.com,9904340059,Farmer@123,FARMER,Arif Kadam,True
789,farmer698@krishi.com,9345419390,Farmer@123,FARMER,Arif Jadhav,True
790,farmer699@krishi.com,9800600658,Farmer@123,FARMER,Rohini Jadhav,True
791,farmer700@krishi.com,9851703592,Farmer@123,FARMER,Sunita Wagh,True
792,farmer701@krishi.com,9829711212,Farmer@123,FARMER,Ankush Jadhav,True
793,farmer702@krishi.com,9233375373,Farmer@123,FARMER,Avinash Kadam,True
794,farmer703@krishi.com,9436096520,Farmer@123,FARMER,Shriram Jadhav,True
795,farmer704@krishi.com,9852317402,Farmer@123,FARMER,Mahadevi Kadam,True
796,farmer705@krishi.com,9360270855,Farmer@123,FARMER,Rohini Kadam,True
797,farmer706@krishi.com,9865739488,Farmer@123,FARMER,Arif Jadhav,True
798,farmer707@krishi.com,9267995924,Farmer@123,FARMER,Shriram Kadam,True
799,farmer708@krishi.com,9618341988,Farmer@123,FARMER,Avinash Patil,True
800,farmer709@krishi.com,9767404388,Farmer@123,FARMER,Rohini Kadam,True
801,farmer710@krishi.com,9656469132,Farmer@123,FARMER,Arif Jadhav,True
802,farmer711@krishi.com,9296561405,Farmer@123,FARMER,Arif Shaikh,True
803,farmer712@krishi.com,9935563796,Farmer@123,FARMER,Mahadevi Kadam,True
804,farmer713@krishi.com,9993215140,Farmer@123,FARMER,Avinash Patil,True
805,farmer714@krishi.com,9140958448,Farmer@123,FARMER,Shriram Pawar,True
806,farmer715@krishi.com,9333948467,Farmer@123,FARMER,Ankush Jadhav,True
807,farmer716@krishi.com,9939442443,Farmer@123,FARMER,Ankush Pawar,True
808,farmer717@krishi.com,9473884944,Farmer@123,FARMER,Mahadevi Pawar,True
809,farmer718@krishi.com,9590468825,Farmer@123,FARMER,Sunita Wagh,True
810,farmer719@krishi.com,9870190817,Farmer@123,FARMER,Avinash Pawar,True
811,farmer720@krishi.com,9117294172,Farmer@123,FARMER,Arif Shaikh,True
812,farmer721@krishi.com,9660158516,Farmer@123,FARMER,Shriram Kadam,True
813,farmer722@krishi.com,9896834466,Farmer@123,FARMER,Avinash Wagh,True
814,farmer723@krishi.com,9834826251,Farmer@123,FARMER,Ankush Kadam,True
815,farmer724@krishi.com,9651680057,Farmer@123,FARMER,Rohini Patil,True
816,farmer725@krishi.com,9882872121,Farmer@123,FARMER,Sunita Shaikh,True
817,farmer726@krishi.com,9784584297,Farmer@123,FARMER,Mahadevi Shaikh,True
818,farmer727@krishi.com,9394588820,Farmer@123,FARMER,Avinash Kadam,True
819,farmer728@krishi.com,9166039237,Farmer@123,FARMER,Mahadevi Patil,True
820,farmer729@krishi.com,9549449528,Farmer@123,FARMER,Avinash Jadhav,True
821,farmer730@krishi.com,9849743151,Farmer@123,FARMER,Arif Shaikh,True
822,farmer731@krishi.com,9722958433,Farmer@123,FARMER,Shriram Patil,True
823,farmer732@krishi.com,9340976981,Farmer@123,FARMER,Shriram Jadhav,True
824,farmer733@krishi.com,9530009646,Farmer@123,FARMER,Sunita Wagh,True
825,farmer734@krishi.com,9960590493,Farmer@123,FARMER,Avinash Kadam,True
826,farmer735@krishi.com,9327646990,Farmer@123,FARMER,Ankush Wagh,True
827,farmer736@krishi.com,9933875961,Farmer@123,FARMER,Mahadevi Jadhav,True
828,farmer737@krishi.com,9307416886,Farmer@123,FARMER,Avinash Jadhav,True
829,farmer738@krishi.com,9703500797,Farmer@123,FARMER,Arif Wagh,True
830,farmer739@krishi.com,9974712306,Farmer@123,FARMER,Ankush Shaikh,True
831,farmer740@krishi.com,9815152627,Farmer@123,FARMER,Arif Kadam,True
832,farmer741@krishi.com,9602619495,Farmer@123,FARMER,Shriram Pawar,True
833,farmer742@krishi.com,9797510773,Farmer@123,FARMER,Ankush Kadam,True
834,farmer743@krishi.com,9480905799,Farmer@123,FARMER,Rohini Wagh,True
835,farmer744@krishi.com,9387144852,Farmer@123,FARMER,Arif Kadam,True
836,farmer745@krishi.com,9838145425,Farmer@123,FARMER,Shriram Kadam,True
837,farmer746@krishi.com,9828875941,Farmer@123,FARMER,Ankush Kadam,True
838,farmer747@krishi.com,9102893784,Farmer@123,FARMER,Rohini Jadhav,True
839,farmer748@krishi.com,9957826232,Farmer@123,FARMER,Shriram Shaikh,True
840,farmer749@krishi.com,9363031559,Farmer@123,FARMER,Arif Shaikh,True
841,farmer750@krishi.com,9443941531,Farmer@123,FARMER,Avinash Kadam,True
842,farmer751@krishi.com,9560091146,Farmer@123,FARMER,Sunita Jadhav,True
843,farmer752@krishi.com,9191720645,Farmer@123,FARMER,Arif Shaikh,True
844,farmer753@krishi.com,9264017456,Farmer@123,FARMER,Shriram Kadam,True
845,farmer754@krishi.com,9161270796,Farmer@123,FARMER,Mahadevi Pawar,True
846,farmer755@krishi.com,9448644916,Farmer@123,FARMER,Rohini Wagh,True
847,farmer756@krishi.com,9669778757,Farmer@123,FARMER,Rohini Shaikh,True
848,farmer757@krishi.com,9779852864,Farmer@123,FARMER,Sunita Patil,True
849,farmer758@krishi.com,9805773966,Farmer@123,FARMER,Mahadevi Wagh,True
850,farmer759@krishi.com,9177308968,Farmer@123,FARMER,Arif Shaikh,True
851,farmer760@krishi.com,9368463974,Farmer@123,FARMER,Sunita Patil,True
852,farmer761@krishi.com,9721145808,Farmer@123,FARMER,Ankush Wagh,True
853,farmer762@krishi.com,9299354634,Farmer@123,FARMER,Rohini Kadam,True
854,farmer763@krishi.com,9471991495,Farmer@123,FARMER,Rohini Wagh,True
855,farmer764@krishi.com,9323919098,Farmer@123,FARMER,Avinash Pawar,True
856,farmer765@krishi.com,9280294956,Farmer@123,FARMER,Sunita Jadhav,True
857,farmer766@krishi.com,9753229242,Farmer@123,FARMER,Rohini Patil,True
858,farmer767@krishi.com,9817751231,Farmer@123,FARMER,Sunita Jadhav,True
859,farmer768@krishi.com,9418948316,Farmer@123,FARMER,Ankush Kadam,True
860,farmer769@krishi.com,9843880508,Farmer@123,FARMER,Ankush Pawar,True
861,farmer770@krishi.com,9184412243,Farmer@123,FARMER,Arif Kadam,True
862,farmer771@krishi.com,9820726123,Farmer@123,FARMER,Mahadevi Pawar,True
863,farmer772@krishi.com,9227155277,Farmer@123,FARMER,Shriram Kadam,True
864,farmer773@krishi.com,9351444290,Farmer@123,FARMER,Rohini Wagh,True
865,farmer774@krishi.com,9608139515,Farmer@123,FARMER,Avinash Pawar,True
866,farmer775@krishi.com,9162765011,Farmer@123,FARMER,Avinash Kadam,True
867,farmer776@krishi.com,9255070689,Farmer@123,FARMER,Arif Kadam,True
868,farmer777@krishi.com,9364748886,Farmer@123,FARMER,Avinash Wagh,True
869,farmer778@krishi.com,9679329568,Farmer@123,FARMER,Sunita Jadhav,True
870,farmer779@krishi.com,9107093978,Farmer@123,FARMER,Ankush Shaikh,True
871,farmer780@krishi.com,9602468662,Farmer@123,FARMER,Arif Pawar,True
872,farmer781@krishi.com,9634300904,Farmer@123,FARMER,Arif Shaikh,True
873,farmer782@krishi.com,9600107974,Farmer@123,FARMER,Shriram Kadam,True
874,farmer783@krishi.com,9549701124,Farmer@123,FARMER,Arif Patil,True
875,farmer784@krishi.com,9293830770,Farmer@123,FARMER,Arif Shaikh,True
876,farmer785@krishi.com,9783035228,Farmer@123,FARMER,Arif Patil,True
877,farmer786@krishi.com,9122075886,Farmer@123,FARMER,Sunita Patil,True
878,farmer787@krishi.com,9832923356,Farmer@123,FARMER,Arif Shaikh,True
879,farmer788@krishi.com,9968227186,Farmer@123,FARMER,Mahadevi Pawar,True
880,farmer789@krishi.com,9619875069,Farmer@123,FARMER,Avinash Wagh,True
881,farmer790@krishi.com,9136396627,Farmer@123,FARMER,Ankush Jadhav,True
882,farmer791@krishi.com,9546238028,Farmer@123,FARMER,Arif Wagh,True
883,farmer792@krishi.com,9463576016,Farmer@123,FARMER,Mahadevi Jadhav,True
884,farmer793@krishi.com,9493159512,Farmer@123,FARMER,Shriram Kadam,True
885,farmer794@krishi.com,9935933768,Farmer@123,FARMER,Sunita Pawar,True
886,farmer795@krishi.com,9927397946,Farmer@123,FARMER,Ankush Shaikh,True
887,farmer796@krishi.com,9567281203,Farmer@123,FARMER,Shriram Kadam,True
888,farmer797@krishi.com,9370123329,Farmer@123,FARMER,Sunita Patil,True
889,farmer798@krishi.com,9987689060,Farmer@123,FARMER,Shriram Shaikh,True
890,farmer799@krishi.com,9481370030,Farmer@123,FARMER,Rohini Kadam,True
891,farmer800@krishi.com,9533501464,Farmer@123,FARMER,Shriram Pawar,True
892,farmer801@krishi.com,9391733451,Farmer@123,FARMER,Rohini Pawar,True
893,farmer802@krishi.com,9470237134,Farmer@123,FARMER,Ankush Jadhav,True
894,farmer803@krishi.com,9628488182,Farmer@123,FARMER,Rohini Patil,True
895,farmer804@krishi.com,9455297163,Farmer@123,FARMER,Ankush Shaikh,True
896,farmer805@krishi.com,9865772286,Farmer@123,FARMER,Shriram Wagh,True
897,farmer806@krishi.com,9729697140,Farmer@123,FARMER,Arif Patil,True
898,farmer807@krishi.com,9942045032,Farmer@123,FARMER,Mahadevi Kadam,True
899,farmer808@krishi.com,9875968022,Farmer@123,FARMER,Sunita Kadam,True
900,farmer809@krishi.com,9685619986,Farmer@123,FARMER,Sunita Patil,True
901,farmer810@krishi.com,9527866884,Farmer@123,FARMER,Shriram Patil,True
902,farmer811@krishi.com,9106668667,Farmer@123,FARMER,Mahadevi Wagh,True
903,farmer812@krishi.com,9982574142,Farmer@123,FARMER,Avinash Pawar,True
904,farmer813@krishi.com,9922468959,Farmer@123,FARMER,Arif Patil,True
905,farmer814@krishi.com,9947211279,Farmer@123,FARMER,Sunita Pawar,True
906,farmer815@krishi.com,9756850935,Farmer@123,FARMER,Avinash Pawar,True
907,farmer816@krishi.com,9257895502,Farmer@123,FARMER,Arif Jadhav,True
908,farmer817@krishi.com,9847757575,Farmer@123,FARMER,Arif Pawar,True
909,farmer818@krishi.com,9831195917,Farmer@123,FARMER,Mahadevi Wagh,True
910,farmer819@krishi.com,9142385082,Farmer@123,FARMER,Arif Jadhav,True
911,farmer820@krishi.com,9591644185,Farmer@123,FARMER,Arif Wagh,True
912,farmer821@krishi.com,9208836223,Farmer@123,FARMER,Arif Wagh,True
913,farmer822@krishi.com,9139704444,Farmer@123,FARMER,Avinash Patil,True
914,farmer823@krishi.com,9804071242,Farmer@123,FARMER,Mahadevi Shaikh,True
915,farmer824@krishi.com,9983271501,Farmer@123,FARMER,Ankush Shaikh,True
916,farmer825@krishi.com,9703551850,Farmer@123,FARMER,Arif Shaikh,True
917,farmer826@krishi.com,9424313389,Farmer@123,FARMER,Ankush Kadam,True
918,farmer827@krishi.com,9136765800,Farmer@123,FARMER,Shriram Patil,True
919,farmer828@krishi.com,9562433825,Farmer@123,FARMER,Sunita Jadhav,True
920,farmer829@krishi.com,9720922249,Farmer@123,FARMER,Mahadevi Kadam,True
921,farmer830@krishi.com,9709356414,Farmer@123,FARMER,Sunita Patil,True
922,farmer831@krishi.com,9985575275,Farmer@123,FARMER,Mahadevi Kadam,True
923,farmer832@krishi.com,9717746574,Farmer@123,FARMER,Arif Kadam,True
924,farmer833@krishi.com,9579395330,Farmer@123,FARMER,Mahadevi Patil,True
925,farmer834@krishi.com,9830104463,Farmer@123,FARMER,Avinash Pawar,True
926,farmer835@krishi.com,9735623824,Farmer@123,FARMER,Arif Wagh,True
927,farmer836@krishi.com,9610508846,Farmer@123,FARMER,Rohini Kadam,True
928,farmer837@krishi.com,9689275184,Farmer@123,FARMER,Mahadevi Patil,True
929,farmer838@krishi.com,9792032856,Farmer@123,FARMER,Avinash Wagh,True
930,farmer839@krishi.com,9262955599,Farmer@123,FARMER,Arif Patil,True
931,farmer840@krishi.com,9558487550,Farmer@123,FARMER,Mahadevi Patil,True
932,farmer841@krishi.com,9834182866,Farmer@123,FARMER,Arif Patil,True
933,farmer842@krishi.com,9194638842,Farmer@123,FARMER,Ankush Patil,True
934,farmer843@krishi.com,9238478858,Farmer@123,FARMER,Avinash Patil,True
935,farmer844@krishi.com,9395757782,Farmer@123,FARMER,Arif Pawar,True
936,farmer845@krishi.com,9360135840,Farmer@123,FARMER,Avinash Jadhav,True
937,farmer846@krishi.com,9899086565,Farmer@123,FARMER,Ankush Patil,True
938,farmer847@krishi.com,9492853874,Farmer@123,FARMER,Rohini Jadhav,True
939,farmer848@krishi.com,9866170674,Farmer@123,FARMER,Arif Wagh,True
940,farmer849@krishi.com,9883532790,Farmer@123,FARMER,Rohini Patil,True
941,farmer850@krishi.com,9414760227,Farmer@123,FARMER,Arif Pawar,True
942,farmer851@krishi.com,9861535445,Farmer@123,FARMER,Avinash Kadam,True
943,farmer852@krishi.com,9818914451,Farmer@123,FARMER,Shriram Patil,True
944,farmer853@krishi.com,9870098492,Farmer@123,FARMER,Mahadevi Patil,True
945,farmer854@krishi.com,9165016106,Farmer@123,FARMER,Mahadevi Jadhav,True
946,farmer855@krishi.com,9837273297,Farmer@123,FARMER,Rohini Pawar,True
947,farmer856@krishi.com,9185556364,Farmer@123,FARMER,Avinash Shaikh,True
948,farmer857@krishi.com,9435538744,Farmer@123,FARMER,Arif Pawar,True
949,farmer858@krishi.com,9278237953,Farmer@123,FARMER,Rohini Kadam,True
950,farmer859@krishi.com,9753853155,Farmer@123,FARMER,Mahadevi Shaikh,True
951,farmer860@krishi.com,9494670532,Farmer@123,FARMER,Sunita Jadhav,True
952,farmer861@krishi.com,9571076034,Farmer@123,FARMER,Avinash Jadhav,True
953,farmer862@krishi.com,9278746081,Farmer@123,FARMER,Ankush Patil,True
954,farmer863@krishi.com,9490053461,Farmer@123,FARMER,Arif Wagh,True
955,farmer864@krishi.com,9776142463,Farmer@123,FARMER,Rohini Kadam,True
956,farmer865@krishi.com,9612134308,Farmer@123,FARMER,Avinash Kadam,True
957,farmer866@krishi.com,9392037104,Farmer@123,FARMER,Rohini Pawar,True
958,farmer867@krishi.com,9458506872,Farmer@123,FARMER,Shriram Shaikh,True
959,farmer868@krishi.com,9165109350,Farmer@123,FARMER,Sunita Jadhav,True
960,farmer869@krishi.com,9855125796,Farmer@123,FARMER,Rohini Pawar,True
961,farmer870@krishi.com,9456525259,Farmer@123,FARMER,Rohini Pawar,True
962,farmer871@krishi.com,9879224582,Farmer@123,FARMER,Mahadevi Wagh,True
963,farmer872@krishi.com,9745466265,Farmer@123,FARMER,Rohini Shaikh,True
964,farmer873@krishi.com,9727782738,Farmer@123,FARMER,Avinash Wagh,True
965,farmer874@krishi.com,9504453690,Farmer@123,FARMER,Avinash Jadhav,True
966,farmer875@krishi.com,9503941567,Farmer@123,FARMER,Sunita Wagh,True
967,farmer876@krishi.com,9967026595,Farmer@123,FARMER,Avinash Shaikh,True
968,farmer877@krishi.com,9839329453,Farmer@123,FARMER,Mahadevi Shaikh,True
969,farmer878@krishi.com,9382441942,Farmer@123,FARMER,Shriram Kadam,True
970,farmer879@krishi.com,9268878587,Farmer@123,FARMER,Sunita Patil,True
971,farmer880@krishi.com,9409797543,Farmer@123,FARMER,Rohini Wagh,True
972,farmer881@krishi.com,9971612517,Farmer@123,FARMER,Rohini Pawar,True
973,farmer882@krishi.com,9257838996,Farmer@123,FARMER,Shriram Pawar,True
974,farmer883@krishi.com,9835125308,Farmer@123,FARMER,Rohini Kadam,True
975,farmer884@krishi.com,9472430839,Farmer@123,FARMER,Sunita Patil,True
976,farmer885@krishi.com,9679800384,Farmer@123,FARMER,Sunita Kadam,True
977,farmer886@krishi.com,9956189470,Farmer@123,FARMER,Avinash Wagh,True
978,farmer887@krishi.com,9945775877,Farmer@123,FARMER,Rohini Jadhav,True
979,farmer888@krishi.com,9351290189,Farmer@123,FARMER,Shriram Pawar,True
980,farmer889@krishi.com,9161805305,Farmer@123,FARMER,Arif Kadam,True
